PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
70,3/10/2020,1:50:24 PM,2,2,"Valdez, Framber",664285,Left,HOU,"Ramos, Wilson",467092,Right,NYM,Undefined,3,Top,1,0,1,Undefined,Other,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.53916851,-1.15996863,2.546243438,2953.645161,77.23490962,8:30,5.81065483,-1.138862519,6.062417781,-38.11117235,-2.837317388,-12.37742362,1.56011314,0.187461402,81.5577309,-8.295595845,0.211891729,0.42746246,,,,,,,,,,,,7.416933535,-1.219647726,0.948219889,50,5.70025345,-5.339805923,-128.7922569,-3.803623755,12.46912706,26.52171612,-34.22448387,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,9eb5d331-62f7-11ea-bc5a-d43b046e0121
71,3/10/2020,1:50:41 PM,2,3,"Valdez, Framber",664285,Left,HOU,"Ramos, Wilson",467092,Right,NYM,Undefined,3,Top,1,0,2,Undefined,Other,BallCalled,Undefined,Undefined,Undefined,0,0,,90.1813051,-2.654120715,2.723112936,1567.91844,83.88962797,8:45,5.930575238,-0.953765635,6.1259935,-35.94277327,-1.607330169,-14.71287997,0.477707628,0.338929927,82.3514924,-9.403545602,-0.070590859,0.421738109,,,,,,,,,,,,8.864018422,-0.055794894,0.753397758,50,5.708996702,-5.77047343,-130.9640449,-7.198166624,15.23206412,30.3880644,-32.26992735,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,a8c1c143-62f7-11ea-bc5a-d43b046e0121
72,3/10/2020,1:51:04 PM,2,4,"Valdez, Framber",664285,Left,HOU,"Ramos, Wilson",467092,Right,NYM,Undefined,3,Top,1,1,2,Undefined,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,79.75047387,0.854874997,-0.299421678,2844.40502,316.4711758,4:30,5.955681509,-0.765974408,6.471221341,-56.00974039,-12.61506733,11.94456167,2.073250382,-0.04553698,72.67739829,-9.788692189,1.99144622,0.474121586,,,,,,,,,,,,-6.704044818,-7.257499897,0.781732029,50,5.990970869,0.300484999,-116.079674,0.296568768,-8.988026301,25.25621912,-41.90408493,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,b2a06550-62f7-11ea-bc5a-d43b046e0121
73,3/10/2020,1:51:33 PM,2,5,"Valdez, Framber",664285,Left,HOU,"Ramos, Wilson",467092,Right,NYM,Undefined,3,Top,1,1,2,Undefined,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,94.68503637,-1.770850483,1.697075767,2231.976638,100.6499911,9:15,5.935666022,-0.912303891,6.617772909,-27.54225792,2.93768779,-15.77439663,2.017717761,-0.672404555,86.11666277,-7.016484296,-1.327069918,0.397354937,,,,,,,,,,,,9.2830154,2.180130333,0.803869361,50,5.804163056,-3.615259012,-137.796214,-5.078199336,17.65174026,33.77146143,-28.02851042,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,c485b877-62f7-11ea-bc5a-d43b046e0121
74,3/10/2020,1:52:03 PM,2,6,"Valdez, Framber",664285,Left,HOU,"Ramos, Wilson",467092,Right,NYM,Undefined,3,Top,1,1,2,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.42406269,-1.020009385,1.593812247,3030.969615,312.3195875,4:30,5.763813728,-0.851702447,6.314289523,-55.40984108,-13.37137634,14.64145408,0.206459475,1.836661012,74.51385281,-11.44846281,4.391019779,0.466653945,,,,,,,,,,,,-7.518790233,-7.013623971,0.728322259,50,5.66300524,-3.689128059,-118.4095227,-3.601796713,-10.45698907,26.91217056,-41.92846209,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,d66b0ba7-62f7-11ea-bc5a-d43b046e0121
75,3/10/2020,1:52:30 PM,2,7,"Valdez, Framber",664285,Left,HOU,"Ramos, Wilson",467092,Right,NYM,Undefined,3,Top,1,2,2,Undefined,Other,InPlay,Undefined,GroundBall,Out,1,0,,88.28932231,-0.380635882,2.216186797,1510.547209,85.381668,8:45,5.79705267,-1.107080766,6.207737468,-36.34918346,-1.184852414,-14.2583352,2.416421396,-0.249077535,81.36157744,-7.212350753,-0.477528736,0.426798317,78.03725912,-49.83576788,-68.25357106,,,,,1.683412741,1.218047392,-62.13785015,0.025588989,8.36670512,-0.543677199,0.94823474,50,5.7501097,-4.539996803,-128.5329519,-1.961223363,14.04408753,25.79504025,-33.08664797,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,e8505edb-62f7-11ea-bc5a-d43b046e0121
76,3/10/2020,1:53:14 PM,3,1,"Valdez, Framber",664285,Left,HOU,"Smith, Dominic",642086,Left,NYM,Undefined,3,Top,2,0,0,Undefined,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,79.79970307,0.857557378,0.633697546,3030.390084,318.7812813,4:45,5.874339011,-1.175532153,6.16566269,-58.08476684,-14.43316286,12.60765698,1.826064053,0.460394144,73.1902457,-10.07476087,3.029761533,0.475523103,55.21790822,-51.23223827,1.566353847,,,,,2.564585627,2.084095525,-9.833163355,0.027936401,-6.688921504,-8.151648934,1.121182127,50,5.909625386,-1.62981756,-116.1221255,0.146773104,-9.025714074,24.13463485,-43.17349779,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,03285b7f-62f8-11ea-bc5a-d43b046e0121
77,3/10/2020,1:55:36 PM,1,1,"Porcello, Rick",519144,Right,NYM,"Dawson, Ronnie",669008,Left,HOU,Undefined,3,Bottom,0,0,0,Undefined,Curveball,InPlay,Undefined,GroundBall,Single,0,0,,75.20562635,1.751915256,-0.260408968,2744.713259,55.38673614,7:45,6.454725088,1.549696081,5.644567081,-58.65690141,-8.854427121,-12.76102418,3.201126858,0.243401313,69.25465383,-9.167916162,-2.653641641,0.507921946,94.94047868,5.501573546,13.13436576,1805.888758,,,,87.76721852,85.99004843,12.51465862,0.681448364,6.752397322,-5.239783361,-1.519576726,50,6.566177247,0.861546309,-109.3715219,1.670077456,8.153841723,19.84647424,-38.5013368,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,53b05314-62f8-11ea-bc5a-d43b046e0121
78,3/10/2020,1:56:50 PM,2,1,"Porcello, Rick",519144,Right,NYM,"De Goti, Alex",621008,Right,HOU,Undefined,3,Bottom,0,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.94453115,-2.40287549,-3.090934773,2167.317165,235.4968495,1:45,6.517449376,1.283232343,6.315258656,-23.37686865,11.4018423,16.63540228,2.351901626,-0.179874721,81.36263556,-6.814134848,0.064694368,0.424451682,,,,,,,,,,,,-9.993402056,6.930992786,-1.065317844,50,6.330381208,6.483643879,-129.2616564,-6.129643127,-16.8727872,27.46791981,-20.47181085,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,806da182-62f8-11ea-bc5a-d43b046e0121
79,3/10/2020,1:57:22 PM,2,2,"Porcello, Rick",519144,Right,NYM,"De Goti, Alex",621008,Right,HOU,Undefined,3,Bottom,0,0,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,90.27103265,-4.278356239,-4.327894904,2216.803888,238.1726282,2:00,6.515255706,1.184526027,6.523152672,-22.41010447,11.28849173,18.23811434,0.70452295,-1.273311758,82.69763454,-8.504956048,-0.86071251,0.417808646,,,,,,,,,,,,-11.29412884,7.447175691,-0.891624384,50,6.207148278,9.371598871,-130.802972,-10.4616716,-19.53403189,28.02619176,-19.29360691,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,9252f5b4-62f8-11ea-bc5a-d43b046e0121
80,3/10/2020,1:58:00 PM,2,3,"Porcello, Rick",519144,Right,NYM,"De Goti, Alex",621008,Right,HOU,Undefined,3,Bottom,0,1,1,Undefined,Fastball,InPlay,Undefined,Popup,Out,1,0,,85.51048713,-1.585374154,-1.372946063,2317.927762,163.0341212,11:30,6.521524896,1.442509463,6.208902907,-27.49719934,10.1605058,-3.110564977,2.766289572,-0.083923161,78.38177186,-6.761442041,-1.961897886,0.441670552,,,,,,,,,,,,1.308196004,5.995686514,-1.338120265,50,6.388892962,3.074160822,-124.4573772,-4.252590933,2.047789391,25.44413218,-22.78867878,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,ad2af155-62f8-11ea-bc5a-d43b046e0121
81,3/10/2020,1:59:26 PM,3,1,"Porcello, Rick",519144,Right,NYM,"Straw, Myles",664702,Right,HOU,Undefined,3,Bottom,1,0,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,86.36140218,-2.828357174,-1.311344566,2312.203309,170.2054574,11:45,6.530195456,1.411671074,6.367739415,-26.40054201,10.45848536,-1.811450912,1.725140397,0.05401197,79.0390016,-7.805116727,-1.655942493,0.436961782,,,,,,,,,,,,0.610279317,6.576753497,-1.316251354,50,6.313659317,2.926979043,-125.6002525,-6.962181976,0.969635512,26.71630431,-21.72464683,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,e1a50bc2-62f8-11ea-bc5a-d43b046e0121
82,3/10/2020,1:59:52 PM,3,2,"Porcello, Rick",519144,Right,NYM,"Straw, Myles",664702,Right,HOU,Undefined,3,Bottom,1,1,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.69236725,-3.209851321,-3.29323977,2152.847769,236.5995206,2:00,6.543262605,1.318165261,6.311594252,-23.83794662,11.23283041,17.08517874,1.59242651,-0.294565695,81.1539809,-7.699649347,-0.051690005,0.426230195,,,,,,,,,,,,-10.30632134,7.077023928,-1.085445419,50,6.29655574,6.901843913,-128.7732112,-7.942379306,-17.25497908,27.47556842,-20.32560179,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,ebcd941f-62f8-11ea-bc5a-d43b046e0121
83,3/10/2020,2:00:25 PM,3,3,"Porcello, Rick",519144,Right,NYM,"Straw, Myles",664702,Right,HOU,Undefined,3,Bottom,1,1,1,Undefined,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,89.58610363,-1.97180383,-2.374909361,2148.77089,238.7060007,2:00,6.392654996,1.243209386,6.425052308,-24.01606574,10.05867754,16.60022753,2.576868882,0.442666323,81.99159469,-6.514631306,0.781961175,0.420133986,95.68343371,3.419559145,-3.633606685,,,,,79.66616685,75.76988091,-3.253451186,0.611217651,-9.806913389,6.094154857,-1.081853355,50,6.241270796,4.917039527,-130.3321246,-5.197409673,-16.8327535,27.93307986,-21.71393716,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,058787e6-62f9-11ea-bc5a-d43b046e0121
84,3/10/2020,2:01:29 PM,4,1,"Porcello, Rick",519144,Right,NYM,"Altuve, Jose",514888,Right,HOU,Undefined,3,Bottom,1,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.9622434,-0.638111204,-1.50988724,2211.959419,241.0300232,2:00,6.426021689,1.423204656,6.608336241,-24.66920634,8.79697143,15.9466231,3.785616783,1.368947989,82.31717173,-5.329354136,1.532948106,0.416365345,,,,,,,,,,,,-9.257843781,5.051969369,-1.327364555,50,6.372288977,3.000804809,-131.05738,-2.162016327,-16.07310951,28.15723961,-23.40301517,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,2a7036e4-62f9-11ea-bc5a-d43b046e0121
85,3/10/2020,2:01:57 PM,4,2,"Porcello, Rick",519144,Right,NYM,"Altuve, Jose",514888,Right,HOU,Undefined,3,Bottom,1,1,0,Undefined,ChangeUp,InPlay,Undefined,FlyBall,Sacrifice,1,1,,80.81943887,-1.341079944,-2.132743057,1312.255235,222.9638334,1:30,6.55402327,1.128047911,6.38321271,-29.82637116,12.15743413,11.35941553,2.833922011,0.112118773,73.90247214,-6.98425522,0.028289292,0.466350469,99.79167236,38.06052436,5.812031321,3038.369715,108.7167303,83.78028537,16.75149236,361.9415951,108.9113304,15.67043269,5.808197632,-6.863377324,7.071795638,-0.980066785,50,6.443702847,4.07628372,-117.6103719,-3.55238097,-9.570427635,23.23283948,-22.31299835,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,3c558a14-62f9-11ea-bc5a-d43b046e0121
86,3/10/2020,2:02:48 PM,5,1,"Porcello, Rick",519144,Right,NYM,"Bregman, Alex",608324,Right,HOU,Undefined,3,Bottom,2,0,0,Undefined,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,89.49071801,-1.828102886,-3.279801963,2211.472961,239.4843818,2:00,6.37103417,1.224583765,6.666092018,-24.61881787,9.05824524,15.4219891,2.643738538,-0.49401415,82.36111789,-6.493406004,-0.345583644,0.417675137,91.08420289,41.3745556,10.58727467,3861.795372,106.3456778,92.62021075,28.11747673,309.8032794,100.1726873,20.85282254,5.73112854,-9.417309821,5.505645936,-1.011280846,50,6.238365458,7.028875173,-130.2017219,-4.852850931,-16.23636425,26.22174194,-22.68177586,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,572d867c-62f9-11ea-bc5a-d43b046e0121
87,3/10/2020,2:05:40 PM,1,1,"Valdez, Framber",664285,Left,HOU,"Nunez, Eduardo",456488,Right,NYM,Undefined,4,Top,0,0,0,Undefined,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.33054158,-1.44314912,3.223324919,1549.211519,96.49928452,9:15,5.967181332,-1.128195609,5.96881133,-36.0875477,1.310328433,-11.81053253,1.619674267,0.878791801,79.20888124,-8.198208053,0.99784753,0.440144205,,,,,,,,,,,,7.309447639,1.1204986,0.879644218,50,5.832775578,-6.699117772,-125.4450639,-4.282390826,11.62064809,25.92180625,-30.39266636,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,c0d48090-62f9-11ea-bc5a-d43b046e0121
88,3/10/2020,2:05:59 PM,1,2,"Valdez, Framber",664285,Left,HOU,"Nunez, Eduardo",456488,Right,NYM,Undefined,4,Top,0,0,1,Undefined,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,87.65727955,-1.134506576,1.277120186,1722.416956,67.60581711,8:15,5.836672413,-1.284987578,6.234697315,-39.78609408,-4.099640186,-9.86790987,1.474337905,-0.929146541,80.9062867,-8.601114151,-0.590723975,0.42995521,,,,,,,,,,,,5.738277965,-1.92605294,1.194851757,50,5.732320003,-2.549354391,-127.6407008,-3.722683571,9.476629551,26.01455944,-35.35487917,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,cb802289-62f9-11ea-bc5a-d43b046e0121
89,3/10/2020,2:06:17 PM,1,3,"Valdez, Framber",664285,Left,HOU,"Nunez, Eduardo",456488,Right,NYM,Undefined,4,Top,0,1,1,Undefined,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.10363719,-2.043800359,2.349034042,2268.174054,113.4643423,9:45,5.898477099,-1.019126286,6.174338297,-26.60952372,5.377728237,-12.45829341,1.791343762,0.113041587,84.91709476,-7.060852093,-0.014204958,0.407061458,,,,,,,,,,,,7.495668032,3.541601275,0.848071351,50,5.730454255,-5.153469045,-135.3533665,-5.686336171,13.81591233,31.32187305,-25.64621774,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,d472cc04-62f9-11ea-bc5a-d43b046e0121
90,3/10/2020,2:06:41 PM,1,4,"Valdez, Framber",664285,Left,HOU,"Nunez, Eduardo",456488,Right,NYM,Undefined,4,Top,0,1,2,Undefined,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.68028527,0.074867919,1.248910489,2978.892796,324.520431,4:45,5.84302994,-0.957205205,6.136868301,-58.63075243,-16.82849981,11.96658682,1.026333808,1.194277697,74.99075823,-10.93204008,3.522937389,0.465341045,,,,,,,,,,,,-6.135150128,-9.21169271,0.855948564,50,5.818564169,-2.92734434,-118.8276226,-1.494744002,-8.648966226,25.75048989,-45.16013976,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,e4dd2023-62f9-11ea-bc5a-d43b046e0121
91,3/10/2020,2:07:22 PM,2,1,"Valdez, Framber",664285,Left,HOU,"Rivera, Rene",425784,Right,NYM,Undefined,4,Top,1,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.27985904,1.780797383,-0.068122852,2956.023946,315.1968344,4:30,5.838209143,-1.034258234,6.17778599,-58.00515438,-13.96032903,13.82360976,2.649292226,0.054807375,72.78827061,-9.144193775,2.55480936,0.477660099,,,,,,,,,,,,-7.565981158,-8.15171961,1.03236459,50,5.943055178,-0.239669176,-115.3672498,2.005617368,-10.12512542,22.87449096,-43.08303468,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,f83d7219-62f9-11ea-bc5a-d43b046e0121
92,3/10/2020,2:07:39 PM,2,2,"Valdez, Framber",664285,Left,HOU,"Rivera, Rene",425784,Right,NYM,Undefined,4,Top,1,0,1,Undefined,Other,FoulBall,Undefined,Undefined,Undefined,0,0,,88.91144065,-0.854524291,2.292736665,1440.652193,81.50900777,8:45,5.959765042,-1.10555489,6.327622726,-35.99506412,-1.449918886,-9.494514519,2.17268972,0.215386012,81.95545644,-7.630096286,0.494877466,0.423024022,69.10201621,-27.81355787,-160.3022839,,,,,2.692139859,1.240187227,-143.4894022,0.046206665,5.819378931,-0.562565163,0.943106026,50,5.880201638,-4.898272664,-129.4377504,-3.009030144,9.898310735,26.36242702,-33.13092812,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,07ab1c1c-62fa-11ea-bc5a-d43b046e0121
93,3/10/2020,2:08:07 PM,2,3,"Valdez, Framber",664285,Left,HOU,"Rivera, Rene",425784,Right,NYM,Undefined,4,Top,1,0,2,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,94.26575969,-0.399622855,0.626101051,2184.393437,114.5821459,9:45,6.073963536,-0.731611928,6.287891706,-24.76450027,6.167747159,-13.54620233,3.641999864,-1.283526367,85.98028462,-5.089363055,-1.947356876,0.400292318,,,,,,,,,,,,7.602429884,3.494911562,0.692176062,50,6.032554761,-1.069413356,-137.2742102,-1.74493344,14.43701166,31.75209601,-25.53721274,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,13156ec3-62fa-11ea-bc5a-d43b046e0121
94,3/10/2020,2:08:26 PM,2,4,"Valdez, Framber",664285,Left,HOU,"Rivera, Rene",425784,Right,NYM,Undefined,4,Top,1,1,2,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.38411942,-0.209797699,1.30284788,2183.628247,112.9629421,9:45,6.009158644,-0.793613345,6.66647876,-25.59426269,5.422658518,-12.86681786,3.684323788,-0.673758898,85.31032329,-5.088824823,-1.156811527,0.400839823,,,,,,,,,,,,7.516566995,3.070383257,0.711711429,50,5.984656052,-2.719731173,-136.063786,-1.243800338,14.0460623,30.74500562,-26.43648319,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,23907250-62fa-11ea-bc5a-d43b046e0121
95,3/10/2020,2:08:45 PM,2,5,"Valdez, Framber",664285,Left,HOU,"Rivera, Rene",425784,Right,NYM,Undefined,4,Top,1,2,2,Undefined,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.62972519,0.305853022,0.067283684,2890.348691,315.8650906,4:30,5.905869356,-0.747912709,6.302918738,-54.37109336,-12.21272128,11.81092856,1.656691912,0.298311409,74.55359208,-9.909029545,2.30848033,0.467318996,,,,,,,,,,,,-6.449910755,-6.776283194,0.737271573,50,5.90196685,-0.458856872,-117.4453711,-0.85047824,-8.987050333,22.74356094,-41.61585333,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,2ded6b33-62fa-11ea-bc5a-d43b046e0121
96,3/10/2020,2:11:19 PM,3,1,"Garza, Ralph",621248,Right,HOU,"Cordell, Ryan",641477,Right,NYM,Undefined,4,Top,2,0,0,Undefined,Other,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.42484545,0.43727408,-2.211236638,2349.788686,107.1172427,9:30,4.897490836,2.522288605,5.713835018,-44.32782567,4.490135346,-14.72883945,1.611118519,-0.765808326,69.26608837,-7.878770637,-4.989620616,0.502876495,,,,,,,,,,,,7.193179106,2.271787994,-2.328581248,50,4.907135212,4.702585627,-111.0000267,-0.405991545,8.804771352,23.37175562,-29.39327895,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,87680a94-62fa-11ea-bc5a-d43b046e0121
97,3/10/2020,2:11:35 PM,3,2,"Garza, Ralph",621248,Right,HOU,"Cordell, Ryan",641477,Right,NYM,Undefined,4,Top,2,0,1,Undefined,Other,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.64861946,1.334534112,-0.783957337,2440.427843,106.2280563,9:30,4.861241166,2.657419844,5.863282024,-44.72456275,4.598950191,-15.96013962,2.37411392,0.599185541,68.62509737,-7.091004166,-3.803840422,0.505473647,,,,,,,,,,,,8.378666606,2.057173677,-2.584815815,50,4.94354705,1.941848559,-109.9766012,1.337732026,10.10634325,22.25745802,-29.69268675,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,905ab45a-62fa-11ea-bc5a-d43b046e0121
98,3/10/2020,2:11:55 PM,3,3,"Garza, Ralph",621248,Right,HOU,"Cordell, Ryan",641477,Right,NYM,Undefined,4,Top,2,0,2,Undefined,Other,InPlay,Undefined,GroundBall,Out,1,0,,76.17095644,1.575048113,-1.694143333,2508.294495,105.776406,9:30,4.651429226,2.566740964,5.948882001,-44.17387307,4.452342452,-15.92083506,2.431907276,-0.331523943,68.96691316,-6.765007034,-4.709948058,0.501887933,82.59665652,-0.992201337,-21.13873606,1469.291548,,,,38.48165685,35.27356325,-20.68922765,0.320449829,8.084117202,1.898615016,-2.423335823,50,4.75210998,3.704998659,-110.6869311,1.848419486,9.855394933,22.95004829,-29.8594358,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,a0765f40-62fa-11ea-bc5a-d43b046e0121
99,3/10/2020,2:14:27 PM,1,1,"Porcello, Rick",519144,Right,NYM,"Tucker, Kyle",663656,Left,HOU,Undefined,4,Bottom,0,0,0,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.24443096,0.660337372,-1.720160854,2635.304672,66.15649827,8:15,6.63159787,1.438125103,5.628875668,-56.14551652,-4.791708765,-10.73270624,2.569164472,-1.061554889,68.25330007,-9.78198627,-3.733985999,0.515772098,,,,,,,,,,,,5.228285625,-2.763692612,-1.285078849,50,6.65224182,3.543446189,-107.9298641,-0.336115141,6.118935018,20.15520856,-35.40854199,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,fab473b1-62fa-11ea-bc5a-d43b046e0121
100,3/10/2020,2:14:43 PM,1,2,"Porcello, Rick",519144,Right,NYM,"Tucker, Kyle",663656,Left,HOU,Undefined,4,Bottom,0,1,0,Undefined,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,75.5940049,-0.840789116,-1.372319116,2600.87053,64.95279507,8:15,6.547946802,1.468943084,5.730615673,-53.91419675,-4.667645331,-9.889221165,1.271904106,-0.633256549,69.83281462,-10.84166246,-3.230793166,0.505079137,,,,,,,,,,,,4.90554081,-2.258330283,-1.348682432,50,6.445081704,2.912795841,-109.9384847,-3.13548755,5.967891811,20.57903286,-34.92144611,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,00f17ac4-62fb-11ea-bc5a-d43b046e0121
101,3/10/2020,2:15:05 PM,1,3,"Porcello, Rick",519144,Right,NYM,"Tucker, Kyle",663656,Left,HOU,Undefined,4,Bottom,0,1,1,Undefined,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,89.8348672,-2.226960094,-1.56346064,2162.389936,216.050312,1:15,6.385515132,1.235432052,6.500315032,-20.51822563,12.94066293,9.442213085,2.630124271,0.58709264,82.96607304,-6.095477434,0.226144355,0.416319999,100.2007015,5.889467836,4.037733818,,109.7656326,4.686939098,7.171424687,148.4378944,145.8987359,3.709783184,1.161720581,-5.594295848,7.688856316,-1.130505864,50,6.220797205,3.294293851,-130.8323297,-5.690863952,-9.775530005,25.49627212,-18.73846208,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,0d9ff994-62fb-11ea-bc5a-d43b046e0121
102,3/10/2020,2:15:46 PM,2,1,"Porcello, Rick",519144,Right,NYM,"Gurriel, Yuli",493329,Right,HOU,Undefined,4,Bottom,0,0,0,Undefined,Fastball,InPlay,Undefined,LineDrive,Single,0,0,,89.91230851,-2.515953473,-2.83044314,2237.26875,223.2594163,1:30,6.455209287,1.147320741,6.459688394,-17.45523506,16.20555099,15.27946295,2.685546506,-0.181096152,82.55407139,-5.814458578,0.068042373,0.417574188,94.76201518,13.86567058,10.62912271,2563.576498,106.7692404,21.71478875,26.46277446,274.7586828,274.7586828,17.88745016,2.844335937,-9.162942346,9.588820762,-0.954537527,50,6.269594053,6.015290822,-130.7629688,-6.266505331,-15.92206236,26.6473625,-15.51195506,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,2877f62c-62fb-11ea-bc5a-d43b046e0121
103,3/10/2020,2:16:40 PM,3,1,"Porcello, Rick",519144,Right,NYM,"Correa, Carlos",621043,Right,HOU,Undefined,4,Bottom,0,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.02231666,-1.090581076,-0.797039388,2388.447793,192.9132663,12:30,6.451824671,1.423069816,6.263612975,-30.02200436,7.864240772,1.811235193,2.94440816,0.839199211,78.12740467,-6.746409667,-0.453973718,0.443008747,,,,,,,,,,,,-1.209671625,4.598803379,-1.365041128,50,6.356375938,1.670243166,-123.8279423,-3.226593683,-1.879656111,24.54776364,-25.02816806,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,49dba432-62fb-11ea-bc5a-d43b046e0121
104,3/10/2020,2:17:07 PM,3,2,"Porcello, Rick",519144,Right,NYM,"Correa, Carlos",621043,Right,HOU,Undefined,4,Bottom,0,0,1,Undefined,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.74809099,-1.946198832,-1.914241966,1328.555828,235.5941588,1:45,6.601211748,1.174227982,6.406644986,-30.85044161,11.24920135,16.4832488,2.239387477,0.787290744,73.85448976,-7.777433007,1.226148535,0.466993381,,,,,,,,,,,,-9.637045199,6.766664928,-1.045041795,50,6.447866445,3.489104483,-117.4786783,-4.812689065,-13.38414777,23.54901092,-22.77635025,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,55354607-62fb-11ea-bc5a-d43b046e0121
